artist,reviewauthor,score,releaseyear,recordlabel,genre,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
OTHER,Marcus J. Moore,7.3,2017.0,OTHER,Experimental,0.128275,0.2229,5.25,-18.75175,0.047625,0.69925,0.95675,0.08275,0.02375,122.76125
OTHER,Tom Breihan,5.1,2009.0,Interscope,Rock,0.794,0.501,1.0,-8.377,0.294,0.0648,0.0,0.0939,0.195,149.988
OTHER,Stephen Deusner,4.9,2014.0,Sub Pop,Folk/Country,0.5073,0.2243,6.3,-14.2555,0.0321199999999999,0.8855,0.0737342,0.12,0.20143,100.6781
OTHER,Ryan Schreiber,8.7,1999.0,Drag City,Metal,0.3971,0.4087,5.5,-11.1964,0.03627,0.7599,0.3226354,0.3355,0.3069699999999999,116.949
OTHER,Allison Hussey,6.8,2018.0,Subliminal Sounds,Rock,0.34225,0.469,4.625,-12.307125,0.0380875,0.3524,0.71172625,0.1383875,0.25,119.858
OTHER,Briana Younger,6.9,2018.0,Atlantic,Rap,0.7089333329999999,0.569133333,3.4,-7.277933332999999,0.226353333,0.2677199999999999,0.000580595,0.215106667,0.5379999999999999,109.7938
OTHER,Jess Harvell,5.5,2012.0,!K7,Electronic,0.6609999999999999,0.587470588,7.058823529,-15.24864706,0.059094118,0.100988941,0.7544708609999999,0.2011058819999999,0.575941176,136.0112941
OTHER,Nate Patrin,8.2,2009.0,OTHER,Electronic,0.682538462,0.7448461540000001,5.384615385,-9.173923077,0.047369231,0.010874677,0.797538462,0.201030769,0.553230769,139.9966154
OTHER,Sam Hockley-Smith,6.6,2012.0,Kranky,Electronic,0.4241,0.9502,4.6,-4.3491,0.11839,0.0005105999999999,0.00171503,0.221,0.26432,132.687
Nas,Jayson Greene,8.3,2012.0,Def Jam,Rap,0.548944444,0.8273888890000001,6.277777778,-5.282111111,0.236683333,0.190257222,0.0,0.219772222,0.501888889,97.20294444
OTHER,Liz Colville,5.4,2010.0,Fat Possum,Pop/R&B,0.5215833329999999,0.638416667,6.333333333,-6.392416667000001,0.037883333,0.2721351919999999,0.000282743,0.17535,0.403083333,120.51525
OTHER,Nitsuh Abebe,7.4,2007.0,Thrill Jockey,Rock,0.5708125,0.70275,4.9375,-6.3099375,0.18330625,0.109825625,0.001220213,0.2486625,0.5988125,118.4015625
The Chemical Brothers,OTHER,9.0,1999.0,Astralwerks,Electronic,0.481666667,0.8161666670000001,4.833333333,-5.030583333,0.053916667,0.0042192079999999,0.002155001,0.22775,0.480166667,140.3715833
OTHER,Andy Beta,6.4,2017.0,OTHER,Experimental,0.4267272729999999,0.344818182,5.363636364,-16.46336364,0.048,0.756272727,0.692072727,0.172881818,0.251554545,100.08009090000002
OTHER,Jason Crock,5.1,2005.0,Epitaph,Rock,0.337363636,0.779636364,4.454545455,-6.551636364,0.0486636359999999,0.1069789999999999,0.002931982,0.177063636,0.343327273,126.0482727
OTHER,Evan Minsker,6.4,2013.0,Drag City,,0.8140000000000001,0.955,2.0,-3.742,0.0671,0.0534,0.192,0.297,0.843,111.751
OTHER,David Raposa,6.4,2006.0,OTHER,Rock,0.735,0.4579999999999999,7.0,-7.296,0.1169999999999999,0.45,0.0,0.14,0.381,88.49600000000001
OTHER,Jason Heller,7.3,2014.0,Daptone,Global,0.4626,0.8059999999999999,7.2,-6.4455,0.03668,0.007030014,0.8355,0.16717,0.5566,106.9372
OTHER,Jason Crock,7.0,2007.0,Touch and Go,Rock,0.47,0.458644444,8.0,-16.77311111,0.121277778,0.0609549999999999,0.266923756,0.123955556,0.432888889,131.2928889
